Id,SalePrice
1689,200129.07903426723
1690,196438.738676636
1691,188120.99611311566
1692,235999.7414640027
1693,193935.08767555247
1694,176417.15443425992
1695,184646.44003107655
1696,247930.81483488105
1697,189157.35222362413
1698,300094.97795470187
1699,292993.303355665
1700,252361.38166503148
1701,276505.11207010853
1702,268667.3012540907
1703,253603.40054012762
1704,252209.85327654204
1705,230078.81000903348
1706,337669.9211579554
1707,226168.32372760502
1708,220027.66636164242
1709,267376.5379235146
1710,236106.53810663187
1711,243076.71054754348
1712,255900.98006791543
1713,258982.8546532889
1714,227748.12923766376
1715,219419.365733276
1716,193781.041236842
1717,186596.86729880708
1718,152800.8128148526
1719,209386.67019816284
1720,234995.35780948857
1721,178451.89838881997
1722,131079.71458891785
1723,153054.1096388163
1724,218698.19638098538
1725,223638.30725434172
1726,186905.43058041975
1727,179776.97016169547
1728,180166.81129073256
1729,163471.26611471648
1730,173423.61747200764
1731,122946.34595010878
1732,122969.2833005068
1733,119292.68149496298
1734,119728.25247833785
1735,126053.41643222075
1736,104816.14102882627
1737,256708.56713224293
1738,237307.45123924647
1739,246960.69572887616
1740,231365.0771107329
1741,206158.90655325574
1742,192123.0641553323
1743,204336.1335942499
1744,279359.1207732972
1745,220645.39122097995
1746,266603.41616476653
1747,229411.36488610593
1748,239053.03353110875
1749,149705.55560600114
1750,146609.24693447346
1751,232045.5449482895
1752,114257.96909540994
1753,153543.0981475305
1754,203084.41001982137
1755,173615.94041215762
1756,101947.09534894145
1757,116902.00922398071
1758,144339.47355563397
1759,153754.52918746418
1760,159996.7919394222
1761,145371.0866789409
1762,168128.1463197888
1763,172957.06227565356
1764,118108.62449391728
1765,166133.00504279678
1766,170282.31566107547
1767,185399.4351762166
1768,129930.56957057056
1769,167787.68783883366
1770,150450.15251926228
1771,127157.244545714
1772,144694.13028877994
1773,116413.70672801865
1774,168938.66065343693
1775,139413.77071425627
1776,129397.55289092707
1777,106767.82847151233
1778,135573.61193002216
1779,142650.61102459187
1780,159129.9964198514
1781,126129.69454131628
1782,82184.41090527011
1783,156154.69029162716
1784,103129.07894285655
1785,134527.33916841738
1786,152984.16688818773
1787,162330.51702703428
1788,36218.934025269875
1789,106373.05278623934
1790,78111.86472534185
1791,195650.65284308363
1792,152994.07221816416
1793,130375.4063150433
1794,148879.05108357774
1795,140917.05742352683
1796,169164.4032497052
1797,135854.55494115644
1798,122572.38271491826
1799,100421.61316980046
1800,128452.39665726695
1801,124823.26854990268
1802,148122.9222234348
1803,169025.4982878583
1804,128381.09865476697
1805,132453.27642401427
1806,142366.61189459823
1807,144301.12417811528
1808,132107.0851529914
1809,124947.6544329765
1810,126860.81185870676
1811,84244.21488242074
1812,113229.02921948678
1813,124904.47279352698
1814,85224.99309665734
1815,43625.99554843271
1816,94326.96483457362
1817,120518.80201450048
1818,168798.6828005599
1819,160182.0507015882
1820,75638.84527446124
1821,139725.98909320982
1822,163370.27961142024
1823,49054.99930599738
1824,148331.78241843326
1825,147435.08609412392
1826,121406.66644610005
1827,115828.15050770191
1828,129823.6337098486
1829,125323.34106594435
1830,157420.97565530572
1831,152257.2490731737
1832,85652.23087468556
1833,146659.66260848273
1834,146627.65181543442
1835,114601.92324369741
1836,139157.53914032524
1837,62345.31683164566
1838,85338.01841310057
1839,107514.62990795625
1840,100641.23082107538
1841,119273.42481676792
1842,113670.2794361895
1843,131899.88628059626
1844,147689.18714426144
1845,149754.63253381985
1846,146902.29082341277
1847,203498.8309122412
1848,36422.31416558608
1849,110829.33973673818
1850,117629.45701658816
1851,130000.7601922323
1852,108715.31554294968
1853,126241.13316300807
1854,169384.2557246413
1855,168503.2391318736
1856,207934.98353950633
1857,149600.05271099365
1858,170888.89046395608
1859,134073.49236113072
1860,148792.60847771578
1861,133061.26907203384
1862,234198.5107423411
1863,225695.77431561655
1864,225695.77431561655
1865,301662.78507996234
1866,292880.68327225506
1867,232120.846625522
1868,243656.46599809197
1869,203303.3034111073
1870,222389.93973918405
1871,233443.23390092663
1872,182954.02762008962
1873,237347.649736968
1874,172021.25513249857
1875,213582.9595819377
1876,187687.07309538446
1877,211230.6508757546
1878,210279.9523720006
1879,137512.218384211
1880,141773.53194855573
1881,239281.6384956445
1882,243541.02382005122
1883,204470.40319320848
1884,211919.79378394462
1885,210531.89042766823
1886,236698.771916632
1887,205870.02971003138
1888,237805.11227474047
1889,174829.93717732618
1890,107624.9193513069
1891,143239.87150299136
1892,123024.579157564
1893,111793.32511219112
1894,129432.10131692127
1895,134478.0192922765
1896,129868.40695700663
1897,124682.32806859803
1898,100971.91580196391
1899,189589.35758378395
1900,171043.29489691198
1901,175345.79821666703
1902,166630.0411423862
1903,235508.85812104362
1904,140416.50041001194
1905,186907.34031620726
1906,113662.83767996947
1907,221897.9752318938
1908,108396.63577552451
1909,135158.67868454783
1910,115981.2449212948
1911,202650.3776245006
1912,239054.1166328162
1913,141297.4603624892
1914,54281.31099560186
1915,286059.60198418854
1916,28928.43781010271
1917,221790.73786642775
1918,142705.95574239054
1919,143074.11084886536
1920,165580.05880741088
1921,326657.18277854245
1922,311115.6988415418
1923,230970.68902841106
1924,211714.89165003633
1925,235760.4313396336
1926,326895.263765267
1927,139210.7236043899
1928,187206.35253024238
1929,118488.96933828856
1930,150869.77641603566
1931,139759.5032004402
1932,132712.14767320204
1933,196076.9980682638
1934,183532.07401128573
1935,166721.6025270032
1936,183519.54194590135
1937,175358.21893676446
1938,175458.2561071371
1939,234446.4933661769
1940,236570.49119727028
1941,179332.04662533343
1942,181308.75426110814
1943,251216.74858259957
1944,310210.5336228094
1945,317938.73528675444
1946,136449.42248359765
1947,307042.9550297052
1948,187985.32369219366
1949,238375.94135815368
1950,190022.43676651566
1951,232050.55278146226
1952,212238.6130554533
1953,172450.78063628866
1954,190452.77950902996
1955,146772.6647031192
1956,265918.8586931261
1957,172298.86768774808
1958,259610.12905431452
1959,139529.80276787773
1960,102933.59833920829
1961,122939.41847551518
1962,91656.20160272688
1963,95870.79295086865
1964,94472.45790870374
1965,151387.68961472946
1966,134858.406235788
1967,269538.73425688356
1968,323251.7043775314
1969,320532.017685367
1970,336542.7839268713
1971,377662.6304019291
1972,329285.56168880255
1973,271757.5051756791
1974,303530.0730528687
1975,381824.04961586406
1976,263661.62106958067
1977,301449.0153070584
1978,303574.97881348606
1979,328425.381162413
1980,217731.031946345
1981,328186.5383949856
1982,237968.75789798686
1983,238132.4168642658
1984,208911.84764645997
1985,211050.79811101002
1986,212394.17254620654
1987,195110.76906780727
1988,186010.81016554037
1989,202978.42482538975
1990,218388.66840788547
1991,234040.55995372456
1992,214215.19370826357
1993,185047.0541921147
1994,221880.7195459517
1995,194971.8948278458
1996,281742.7205315403
1997,309681.0418885894
1998,290679.6805294693
1999,262365.78763631283
2000,293491.3260924424
2001,265904.95831485593
2002,226294.6068131954
2003,248620.23208762225
2004,253323.6281274641
2005,215651.26782068348
2006,231269.97947801393
2007,246751.63825042133
2008,209835.81595384973
2009,190025.08121265422
2010,200447.94138208026
2011,146481.72362517982
2012,187642.0903107683
2013,187387.29908524026
2014,191854.68939956263
2015,198732.0392360956
2016,192306.98129454104
2017,196328.16854131292
2018,109178.22168569398
2019,123738.48031338153
2020,88066.50754686422
2021,106920.88124414448
2022,184151.26667987846
2023,140677.40859041415
2024,266183.9929405893
2025,322952.471212536
2026,208975.89749930936
2027,179364.25943414232
2028,199599.01671584076
2029,170450.82996408312
2030,272953.3648786521
2031,237269.2934430907
2032,264429.27319050813
2033,268894.3281354224
2034,190779.21288258763
2035,219893.21640945025
2036,213235.58058698283
2037,213044.0467098364
2038,325819.46070454805
2039,211459.22567691476
2040,304817.60179979523
2041,268406.8280809941
2042,213908.95056309848
2043,180644.28586734345
2044,188648.17889038246
2045,212630.3490188811
2046,163330.58098018172
2047,134053.16878556946
2048,139593.51805559412
2049,159498.82194106284
2050,185827.24283809276
2051,122887.31118485818
2052,126909.63677092234
2053,146194.74696590586
2054,88923.65819482954
2055,150614.73319656748
2056,151416.27502248486
2057,112163.78106421421
2058,196674.1390939876
2059,128778.85667248047
2060,161646.34172535126
2061,163143.34451113443
2062,127332.79628422693
2063,117783.44656131414
2064,141020.21158632904
2065,143949.61054549756
2066,179545.0409263269
2067,121857.21012679898
2068,155987.06837283995
2069,90599.59157548774
2070,115020.56043031375
2071,87187.03922328398
2072,177701.044704066
2073,116030.04526465593
2074,183218.81602167152
2075,150647.43893474268
2076,117185.0075272359
2077,138701.37334822176
2078,121607.89441428371
2079,135098.8776277521
2080,125230.05358515077
2081,138646.3616460196
2082,122334.81795627382
2083,153187.63561968497
2084,109800.93290609901
2085,136103.521843985
2086,102251.87577561196
2087,128151.57655902262
2088,125838.27605165014
2089,86066.46421978612
2090,153728.00803177245
2091,108278.81836224635
2092,119872.62352229093
2093,141975.40126863684
2094,136152.3289827206
2095,148597.03049422003
2096,90726.06079642366
2097,113561.5891696446
2098,149504.6607058155
2099,38491.45586491379
2100,64493.91337000302
2101,119951.62279091412
2102,133571.14796944225
2103,112573.17650101578
2104,152572.95693699332
2105,134440.090199325
2106,53912.740789863776
2107,194248.6175659347
2108,108523.86784245486
2109,109515.90010874183
2110,102795.68376017423
2111,150189.09107046315
2112,134139.91630271054
2113,120622.6937588786
2114,123076.4558367036
2115,161468.22750810478
2116,128770.36088247263
2117,153066.3090186264
2118,137775.06721759256
2119,127799.0809633894
2120,122721.50362722945
2121,82152.38695768052
2122,98019.92260705162
2123,85150.94248174422
2124,161234.96515961408
2125,131422.06029683154
2126,185597.5699308793
2127,160145.68690883738
2128,147291.58966056816
2129,111861.79193474383
2130,123968.67626218006
2131,129354.36440816135
2132,117585.66498273332
2133,112936.29946588646
2134,116027.84611783049
2135,93728.39607942806
2136,62736.0225277298
2137,119653.41450537136
2138,120327.75473296715
2139,143076.40246579362
2140,135855.1341788341
2141,154335.7564882106
2142,128628.12356582293
2143,142103.01198165477
2144,106013.3436934812
2145,124497.23095019074
2146,158539.0364517249
2147,172119.0356792927
2148,129801.41090454315
2149,144327.66223750013
2150,201577.69467012104
2151,134474.63482053703
2152,145936.98076457906
2153,143403.50773198096
2154,87079.66562183645
2155,140549.5310931471
2156,232062.1171551183
2157,213237.16626216506
2158,223197.18824320732
2159,225485.75457190294
2160,195637.73284021512
2161,244609.65146035264
2162,324522.7564483883
2163,304241.5155868174
2164,231514.50875896116
2165,176958.523802252
2166,175687.2144631997
2167,205240.6101824533
2168,205804.21395490106
2169,204863.50630613862
2170,215250.11059100772
2171,162725.5858773999
2172,151859.53085698312
2173,159841.9287069356
2174,229912.54483453737
2175,254053.93588143948
2176,243485.3858864331
2177,237187.05949819955
2178,224674.0233703974
2179,153047.26124629736
2180,198408.49827681243
2181,203137.4825764691
2182,223467.25810799666
2183,204578.1542108768
2184,116539.52223724342
2185,136423.6340254364
2186,138836.90228035286
2187,147634.25058154634
2188,144226.14785371724
2189,303881.59488927526
2190,76923.05024982084
2191,82551.95299138501
2192,63929.86378576273
2193,137984.17340640133
2194,107381.97074306678
2195,97377.44168233752
2196,112059.575039655
2197,128506.11338173301
2198,170754.00530214226
2199,167702.8344059969
2200,122029.01467947912
2201,163509.59621991153
2202,197016.75775121074
2203,180275.8800727047
2204,209460.8931576241
2205,154647.0907523378
2206,145323.55941584927
2207,252694.69511249117
2208,208968.89111060186
2209,197763.81761364086
2210,108779.68766303282
2211,107945.16706986191
2212,125582.86281670872
2213,101965.16592290177
2214,114779.00649762325
2215,107709.79164694053
2216,146115.66813016633
2217,66662.22695555376
2218,89448.76214845557
2219,84958.47487757451
2220,38870.91122389978
2221,287804.92048024153
2222,262379.30599208246
2223,239000.1590508934
2224,206286.0924128323
2225,146327.75094435373
2226,154206.37342431262
2227,221440.7613225553
2228,262415.1191466869
2229,251468.49115581016
2230,171490.8908176068
2231,235714.12033131783
2232,204950.59259262076
2233,198707.2778994214
2234,234796.36685385683
2235,218189.38640378212
2236,257151.48239957087
2237,279456.0978504388
2238,184707.99868319504
2239,115727.98211204584
2240,149257.78709771845
2241,148377.8280931425
2242,113821.64564447699
2243,116038.56564594372
2244,82110.35165005607
2245,68944.42158729002
2246,142960.38492099784
2247,94319.91482933341
2248,116659.34126868466
2249,127681.76563069335
2250,127999.18766220094
2251,146340.23651181406
2252,172562.1803219515
2253,179646.25671267617
2254,184119.9018548439
2255,181786.4380410404
2256,185510.39349168772
2257,204352.5433170276
2258,184881.20478617327
2259,177399.38852614447
2260,152279.4437793269
2261,212937.17202851435
2262,231853.2362253868
2263,306912.0678252912
2264,343395.21152587415
2265,150644.21189944487
2266,291720.759267724
2267,301110.0179056127
2268,357670.34601990995
2269,167506.2029797506
2270,192978.231627722
2271,210352.88534662785
2272,224644.1998267672
2273,168018.48647762873
2274,178616.37891562478
2275,193546.77424282915
2276,199346.377239978
2277,190746.27145292185
2278,138030.20330745034
2279,156439.96357377933
2280,104255.67769602631
2281,170708.99621522106
2282,169039.75040174468
2283,99181.36499498575
2284,135873.80304646818
2285,131457.88637557987
2286,119852.62202367879
2287,314680.3250890183
2288,272904.0591954721
2289,293177.03582722624
2290,355007.94442048424
2291,312136.4902808297
2292,337760.92407434876
2293,358773.0846138089
2294,340416.0273209018
2295,372177.4223555027
2296,280119.03587242233
2297,304784.56663039443
2298,345212.3458546896
2299,344042.7594583712
2300,279588.10286532703
2301,283387.1134612082
2302,257636.85191200132
2303,261183.16511350882
2304,271253.71667386877
2305,207036.0191567171
2306,202383.30404184893
2307,218010.53689938525
2308,238446.38670119096
2309,295836.4932420776
2310,241765.3689312354
2311,226971.78523951757
2312,194304.00833247448
2313,178291.68853168742
2314,193493.72401073485
2315,189340.40855658724
2316,192139.83619336464
2317,183465.75774566308
2318,188349.12664919664
2319,193523.62983077156
2320,197764.5868000609
2321,229103.43975842424
2322,196023.55293341615
2323,186796.10462283788
2324,195287.38242193905
2325,217024.27305572148
2326,196045.8226104081
2327,209534.6670468736
2328,215453.93756208112
2329,185679.6798026286
2330,185162.79368033403
2331,307213.36525174894
2332,331454.72231917013
2333,295199.4131211875
2334,263489.377360643
2335,266881.04395252105
2336,301139.72950141627
2337,206987.42419720336
2338,238755.10879303343
2339,225694.45928838133
2340,336908.3305661275
2341,212102.96479515432
2342,229723.20047412007
2343,224377.22807376029
2344,223874.35805142345
2345,246008.48069152297
2346,230060.76489183216
2347,217711.75556765994
2348,239241.4481971537
2349,194598.01162191635
2350,281164.42531548365
2351,270531.5885293201
2352,248563.42660270788
2353,231513.2036815666
2354,152350.86340135298
2355,166385.1985195991
2356,155964.30009754832
2357,213100.79110062553
2358,195496.41392056935
2359,149190.66809484622
2360,112802.35200692376
2361,129194.10124953318
2362,228274.24231849663
2363,118572.77267409003
2364,144586.08141378613
2365,229617.06695980276
2366,220602.98591997288
2367,239393.84399467276
2368,213341.1604505689
2369,239218.73686290887
2370,169861.533915673
2371,179198.23052904312
2372,217252.3323098765
2373,248003.01651771364
2374,280153.7821616326
2375,225083.23915498977
2376,260793.4484950847
2377,277240.59613458684
2378,163678.78956543232
2379,224956.79043075937
2380,178021.70095837212
2381,168709.57319488423
2382,208696.9769984207
2383,204307.30768357526
2384,217467.09944016585
2385,161494.98580675782
2386,148267.64335179055
2387,134463.08696649518
2388,123062.51334581111
2389,120036.35366405046
2390,139658.8696036976
2391,140004.98149942126
2392,113095.22357157801
2393,165386.82783064345
2394,138769.761709752
2395,191076.2260128849
2396,156383.72539901792
2397,182022.8731147091
2398,132381.86598708006
2399,56968.06726528119
2400,53933.177691644334
2401,112234.03884765855
2402,131556.08575472175
2403,156460.50401942103
2404,153302.14683882357
2405,158988.19876047975
2406,138470.24531638756
2407,131794.46160556492
2408,138061.06662614873
2409,128738.36720150273
2410,171361.99839794915
2411,114771.02238666549
2412,148395.51729345386
2413,129135.92150374394
2414,165944.69492601798
2415,145616.92183459605
2416,127273.3732590999
2417,132160.9255390703
2418,126337.11615089147
2419,131324.84799954062
2420,117163.27324294878
2421,123176.15850724262
2422,101650.35541522308
2423,118255.30823536878
2424,174420.9743707826
2425,218693.69124883684
2426,112155.95867332761
2427,133343.48426227068
2428,179673.46542214672
2429,114830.26956955061
2430,133935.43839275718
2431,115032.62756174052
2432,139822.86660293865
2433,129211.98791021726
2434,132186.24717382304
2435,138576.00586630235
2436,110551.11029619307
2437,120676.33958488525
2438,121699.7321725561
2439,82870.14404093541
2440,133528.5444966579
2441,90704.67351304204
2442,107797.16189210155
2443,119757.92517475536
2444,130850.44576165904
2445,98896.74409714964
2446,111822.27426230014
2447,198169.5814422522
2448,143820.15976714145
2449,119611.90698507067
2450,146783.06141632644
2451,120456.38702421755
2452,196665.65886283832
2453,95668.91190503551
2454,113774.65050606997
2455,100521.6372574956
2456,142818.507558395
2457,130402.32568088657
2458,120446.46111589554
2459,114516.74516601657
2460,139868.45154084568
2461,127210.93735474543
2462,138164.29483749412
2463,130179.0419005575
2464,176635.50299241312
2465,127861.64986851702
2466,133574.0241384779
2467,141772.21070482972
2468,113405.43459545559
2469,109292.25110096473
2470,183893.104065423
2471,176927.16786360682
2472,160089.42218927303
2473,90170.20917240443
2474,86731.93346355444
2475,169607.572559987
2476,119547.19818706374
2477,108555.13803736444
2478,142434.36306997438
2479,98799.40483338508
2480,139757.3131878142
2481,126616.17077077026
2482,102219.43958984787
2483,115618.79103624087
2484,128100.46707312152
2485,114956.9666283752
2486,156715.11353565266
2487,177220.4860678497
2488,167312.59062308486
2489,162328.49594207073
2490,128015.5181721279
2491,91055.91741030672
2492,196017.47645571004
2493,155352.60632019636
2494,136990.4309941765
2495,83045.67404926792
2496,232297.73977750723
2497,160862.0151752173
2498,124799.97281440967
2499,96059.98375062928
2500,141037.66450108838
2501,134473.41301803236
2502,144530.29647485394
2503,110207.71041393332
2504,167878.2962449845
2505,211648.4942439756
2506,248041.6875279316
2507,275143.4309562828
2508,252376.0053369765
2509,227954.2413465177
2510,227571.01088845474
2511,197068.81175517125
2512,209882.10147160644
2513,217070.704352495
2514,264397.1812711233
2515,161349.446140462
2516,176076.07416045427
2517,147318.5342733872
2518,174695.7503226662
2519,216174.7016925987
2520,205879.51947095018
2521,207242.9758715984
2522,209628.73452197493
2523,119992.2403615886
2524,145307.90023431773
2525,148926.0444694825
2526,158653.64011156547
2527,135680.007177115
2528,137525.9023625983
2529,171517.36944916318
2530,145586.44814008405
2531,218841.8530549563
2532,216676.10054736945
2533,207235.07979217847
2534,226312.90043480523
2535,251580.85051199832
2536,200624.15681080802
2537,229122.23716607745
2538,205405.1522468978
2539,193486.04476054275
2540,190026.3336162903
2541,190440.06092780735
2542,172843.33056433933
2543,125503.42792603988
2544,98827.09174477738
2545,129925.31357540595
2546,125594.72553408571
2547,137621.41703507636
2548,166625.00649044075
2549,136070.2071865501
2550,456555.77392405446
2551,151749.9592808136
2552,129546.9006519572
2553,87809.55016508332
2554,97839.21706346094
2555,107251.95172349409
2556,90334.93614740096
2557,99846.42827852763
2558,140817.2137414106
2559,153009.25543245868
2560,164247.06818754482
2561,159400.85036572453
2562,146944.62280637294
2563,160256.69028572322
2564,202055.3121555694
2565,147898.73100305538
2566,190801.78068429223
2567,147956.29277668495
2568,190294.11036712085
2569,195224.07265605513
2570,109706.77705483683
2571,185661.18706511316
2572,159032.73314398102
2573,203841.7617314517
2574,290403.9818194033
2575,137829.29842769733
2576,116444.109263156
2577,152466.68719024558
2578,73958.67338241515
2579,15742.825662624527
2580,110041.94007502313
2581,106118.00481914412
2582,114936.55654025462
2583,254760.8257656995
2584,150727.53639907934
2585,173982.12339685392
2586,193858.83664178758
2587,184614.15635512225
2588,147664.66572929666
2589,153325.88022761705
2590,223406.9536124554
2591,249000.56287369184
2592,245347.29072805523
2593,238795.0412928932
2594,199403.87853922535
2595,224315.7491067528
2596,264940.7206444202
2597,213160.5969020945
2598,255320.00982412207
2599,350473.11495899264
2600,154764.3813760651
2601,147066.0473329299
2602,68270.41405464905
2603,68776.51700194884
2604,77347.60736615433
2605,75803.33295960135
2606,147903.20941403162
2607,192258.567173374
2608,157330.11995585452
2609,151144.88575479834
2610,106591.5773249521
2611,145239.62749355688
2612,149957.12805926643
2613,116902.35252549162
2614,118635.3726452142
2615,153789.9284710112
2616,141096.75783882197
2617,189336.23256277654
2618,213160.59266877372
2619,198160.08129492294
2620,175035.3323532251
2621,176185.55653288285
2622,182931.40212008057
2623,243766.87018919113
2624,263086.21976591635
2625,292588.5089223486
2626,168092.1135875522
2627,209461.83776167096
2628,347473.9797948334
2629,388249.9316375192
2630,306201.8872295198
2631,362055.34933667723
2632,343308.60051315965
2633,270801.6305655997
2634,328163.76081917284
2635,170324.18810717764
2636,205712.06924902817
2637,184555.2351840022
2638,248364.2894775175
2639,199666.0114413381
2640,158175.64233664484
2641,108945.3040643738
2642,172233.13170365008
2643,118202.35941106392
2644,109018.06291807807
2645,99625.99490054048
2646,91408.8816741561
2647,99529.6565858929
2648,138838.55511269928
2649,139198.33596800588
2650,131223.25625334066
2651,137028.0494964622
2652,338660.0252267244
2653,262896.0255172526
2654,265241.4107870496
2655,357876.16734077025
2656,316579.03799616476
2657,315883.4414147586
2658,297413.4315277965
2659,280710.68671786354
2660,316934.2871926059
2661,302140.16967487626
2662,318365.8673257625
2663,270096.1800945329
2664,289694.39012455527
2665,307791.1861963981
2666,280282.53270770557
2667,182898.61161119572
2668,197303.084213355
2669,192529.03224419584
2670,258093.36564585794
2671,202243.6804222154
2672,202883.76040041543
2673,201480.15359028094
2674,200331.3378199674
2675,192873.5652195765
2676,200456.76612919616
2677,196337.1668218778
2678,237494.8599583069
2679,273785.1791482719
2680,276111.6548042005
2681,347016.3302718963
2682,300837.208107483
2683,381815.2062684615
2684,296284.09795430535
2685,303223.0298527172
2686,256265.69686989923
2687,259151.15722379615
2688,224701.98459612776
2689,224882.59049512137
2690,319448.498210466
2691,208035.46241457193
2692,156516.28329294667
2693,213458.32344839856
2694,148078.94067429684
2695,201955.8974417434
2696,199261.71017844902
2697,198074.61980828264
2698,188656.9938220045
2699,182813.64002898606
2700,172174.95957825502
2701,160707.76577798446
2702,121855.77639363502
2703,146155.8276380344
2704,134888.11225299342
2705,123889.93494685859
2706,102065.99833442637
2707,110789.11688130553
2708,122067.28074503638
2709,106762.80852698364
2710,119480.94240620895
2711,253011.33503307868
2712,336489.65950598486
2713,203304.46949063684
2714,175924.0539124776
2715,192675.18594938514
2716,188644.84580001558
2717,213389.39529175544
2718,238524.8926917814
2719,146287.89152922799
2720,182656.85630983068
2721,123746.98803210788
2722,150998.52234070198
2723,139478.26488179783
2724,114589.22999971881
2725,126175.03444963368
2726,141139.85289082973
2727,145443.00161582037
2728,171070.01629104116
2729,137750.13907328798
2730,136507.12083018085
2731,119436.29530129483
2732,123187.27227103678
2733,138446.32119812488
2734,130410.28692882165
2735,135971.35219185508
